Americamysis bahia_acute,Americamysis bahia_chronic,Artemia salina_acute,Brachionus plicatilis_acute,Chaetogammarus marinus_acute,Crangon septemspinosa_acute,Crassostrea virginica_acute,Cyprinodon variegatus_acute,Cyprinodon variegatus_chronic,Danio rerio_chronic,Farfantepenaeus duorarum_acute,Fundulus heteroclitus_acute,Fundulus heteroclitus_chronic,Gadus morhua_chronic,Gasterosteus aculeatus_acute,Lepeophtheirus salmonis_acute,Lepomis macrochirus_acute,Litopenaeus vannamei_acute,Menidia beryllina_acute,Menidia menidia_acute,Mytilus galloprovincialis_chronic,Nitocra spinipes_acute,Oncorhynchus mykiss_chronic,Oncorhynchus mykiss_acute,Oryzias melastigma_chronic,Palaemonetes pugio_acute,Palaemonetes pugio_chronic,Palaemonetes sp._acute,Pimephales promelas_acute,Pimephales promelas_chronic,Raphidocelis subcapitata_acute,Rivulus marmoratus_chronic,Scolelepis fulginosa_acute,Skeletonema costatum_acute,Skeletonema costatum_chronic,Dunaliella tertiolecta_acute,Isochrysis galbana_acute,Phaeodactylum tricornutum_acute,smiles,duration,group
-3.657577319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCOP(=S)(OCC)SCSC(C)(C)C,4,training
-4.346787487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,4,training
-3.4867824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,1,training
-4.537602003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,4,training
-2.337242168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCSP(=O)(SCCCC)SCCCC,4,training
-1.93930216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCSP(=O)(SCCCC)SCCCC,4,training
-2.665546249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClCC1(CCl)C(=C)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,4,training
1.778874472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrC(Br)Br,3,training
1.882524538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrC(Br)Br,1,training
-2.494850022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCC[Sn](CCCC)(CCCC)OC(=O)C(=C)C,4,training
-2.202040356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cl[C@@H]1[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@H]1Cl,4,training
-2.431798276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,4,training
-2.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,4,training
-1.287350298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,4,training
-5.76955108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2,4,training
-4.27572413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cc1c(F)c(F)c(COC(=O)C2C(C=C(/Cl)C(F)(F)F)C2(C)C)c(F)c1F,4,training
-5.401209492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC1=C(C=CC=C1C2=CC=CC=C2)COC(=O)[C@@H]3[C@@H](C3(C)C)/C=C(/C(F)(F)F)\Cl,4,training
-1.692503962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N#CSCSc1nc2ccccc2s1,4,training
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C[C@]12CC[C@H]3C(=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)[C@@]1(CC[C@@H]2[C@](C)([C@@H](CCC(C)(C)O)O)O)O,4,training
0.698970004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC(C)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,2,training
0.698970004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC(C)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,4,training
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,4,training
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,2,training
-0.798602876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cl-c(ncc1CN(CC2)C(N2)=NN(=O)=O)cc1,4,training
-1.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cl-c(ncc1CN(CC2)C(N2)=NN(=O)=O)cc1,3,training
-1.443697499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cl-c(ncc1CN(CC2)C(N2)=NN(=O)=O)cc1,4,training
-1.017728767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cl-c(ncc1CN(CC2)C(N2)=NN(=O)=O)cc1,2,training
-0.93930216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cl-c(ncc1CN(CC2)C(N2)=NN(=O)=O)cc1,1,training
-1.420216403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cl-c(ncc1CN(CC2)C(N2)=NN(=O)=O)cc1,4,training
-0.638272164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COC(C)(C)CCCC(C)C\\C=C\\C(=C\\C(=O)OC(C)C)\\C,4,training
-0.522878745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COC(C)(C)CCCC(C)C\\C=C\\C(=C\\C(=O)OC(C)C)\\C,2,training
-0.974694135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C[C@@H](CCCC(C)(C)OC)C/C=C/C(=C/C(=O)OC(C)C)/C,4,training
-0.958607315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCOC(=O)[C@@H](C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1,4,training
-0.673664139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC(Cl)C(Cl)(Cl)SN1C(=O)[C@H]2CC=CC[C@H]2C1=O,4,training
-0.312471039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC1=CC(=C(C(=C1C(=O)C2=C(C=CC(=C2C)Br)OC)OC)OC)OC,4,training
-1.266000714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COC(=O)N(C(=O)N1CO[C@]2(CC3=C(C=CC(Cl)=C3)C2=N1)C(=O)OC)C1=CC=C(OC(F)(F)F)C=C1,4,training
-4.397940007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)NC)OC)OC)\C)C.C1=CC=C(C=C1)C(=O)O,4,training
-1.749579998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C2=C(ON=C2)C3CC3,4,training
-3.568636236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCC1O[C@]2(CCC1C)C[C@@H]1C[C@@H](CC=C(C)CC(C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,4,training
-2.064492734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON=C(C(=O)OC)C1=CC=CC=C1CON=C(/C)C1=CC(=CC=C1)C(F)(F)F,4,training
-1.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CN(C)C(=S)S[Zn]SC(=S)N(C)C,4,training
-0.725842151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCOC(=O)CSc1nc(nn1C(=O)N(C)C)C(C)(C)C,4,training
0.716837723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nc1ccc(cc1)c2ccc(N)cc2,2,training
0.650307523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nc1ccc(cc1)c2ccc(N)cc2,4,training
0.770852012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nc1ccc(cc1)c2ccc(N)cc2,1,training
0.688419822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nc1ccc(cc1)c2ccc(N)cc2,3,training
-2.380906669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC,4,training
-1.508638306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ncc(cc1)CN2C(=NC#N)SCC2,4,training
-1.301029996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ncc(cc1)CN2C(=NC#N)SCC2,4,training
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCc1ccc(cc1)C(=O)NN(C(=O)c1cc(C)cc(C)c1)C(C)(C)C,4,training
0.146128036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCc1ccc(cc1)C(=O)NN(C(=O)c1cc(C)cc(C)c1)C(C)(C)C,4,training
-0.004364805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC(Cl)(Cl)C(Cl)(Cl)Cl,2,training
-0.301029996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC(Cl)C(Cl)(Cl)Cl,3,training
-0.283996656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC(Cl)C(Cl)(Cl)Cl,2,training
0.704150517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC(Cl)C(Cl)(Cl)Cl,4,training
-2.494850022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,4,training
-2.552841969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC(C)(C[Sn](CC(C)(C)c1ccccc1)(CC(C)(C)c2ccccc2)O[Sn](CC(C)(C)c3ccccc3)(CC(C)(C)c4ccccc4)CC(C)(C)c5ccccc5)c6ccccc6,4,training
1.609594409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC(Cl)(Cl)Cl,3,training
1.494154594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC(Cl)(Cl)Cl,4,training
0.955206538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC(Cl)C(Cl)Cl,4,training
0.989894564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC(Cl)C(Cl)Cl,3,training
1.041392685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC(Cl)C(Cl)Cl,2,training
1.075546961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC(Cl)C(Cl)Cl,1,training
1.146128036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC=C(Cl)Cl,4,training
-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C(Cl)(C1(Cl)C35Cl)C24Cl,4,training
-1.995678626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C(Cl)(C1(Cl)C35Cl)C24Cl,4,training
2.902002891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC(=C)Cl,2,training
2.902002891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC(=C)Cl,1,training
2.350248018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClC(=C)Cl,4,training
-0.148741651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O(c1ccccc1)c2ccccc2,4,training
-0.619788758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,3,training
-1.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)c(Cl)c1,4,training
-0.920818754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)c(Cl)c1,1,training
-1.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)c(Cl)c1,1,training
-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)c(Cl)c1,3,training
-0.468521083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)c(Cl)c1,3,training
-0.468521083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)c(Cl)c1,4,training
-0.017728767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)c(Cl)c1,1,training
-1.065501549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)c(Cl)c1,4,training
-0.886056648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)c(Cl)c1,1,training
-1.283996656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)c(Cl)c1,3,training
0.298853077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)cc1Cl,2,training
0.170261715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)cc1Cl,3,training
0.170261715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)cc1Cl,4,training
0.505149978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cc(Cl)c(Cl)cc1Cl,1,training
0.164352856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ccc(Cl)c(Cl)c1,2,training
-0.142667504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ccc(Cl)c(Cl)c1,1,training
-0.292429824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ccc(Cl)c(Cl)c1,3,training
-0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ccc(Cl)c(Cl)c1,4,training
-0.30980392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ccc(Cl)c(Cl)c1,4,training
-0.119186408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ccc(Cl)c(Cl)c1,3,training
-0.356547323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,4,training
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,4,training
2.67669361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,28,training
2.096910013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,28,training
-0.060480747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCCCC,2,training
-0.124938736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCCCC,4,training
0.113943352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCCCC,1,training
1.40654018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCOC(=O)c1ccccc1C(=O)OCC,1,training
1.037426498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCOC(=O)c1ccccc1C(=O)OCC,3,training
1.26245109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCOC(=O)c1ccccc1C(=O)OCC,4,training
1.305351369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCOC(=O)c1ccccc1C(=O)OCC,2,training
-0.193820026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,4,training
0.041392685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,4,training
1.934498451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COC(=O)c1ccccc1C(=O)OC,3,training
2.0523091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COC(=O)c1ccccc1C(=O)OC,1,training
1.982271233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COC(=O)c1ccccc1C(=O)OC,2,training
1.867467488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COC(=O)c1ccccc1C(=O)OC,3,training
1.086359831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,3,training
-0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,4,training
1.509202522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,2,training
0.342422681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,2,training
0.477121255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,1,training
-0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,3,training
-0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,2,training
-0.045757491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,4,training
0.079181246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,3,training
0.041392685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,4,training
-0.13076828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,1,training
1.793790385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,1,training
0.146128036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCCC,4,training
0.146128036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O=C1NSc2ccccc12,4,training
0.294466226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ccccc1Cl,4,training
0.655138435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ccccc1Cl,2,training
0.67669361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ccccc1Cl,1,training
2.033423755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClCCCl,1,training
2.053078444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClCCCl,4,training
1.342422681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC(Cl)CCl,4,training
1.425697214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC(Cl)CCl,4,training
1.394276527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC(Cl)CCl,3,training
1.425697214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC(Cl)CCl,1,training
1.425697214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC(Cl)CCl,2,training
0.079181246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClCC=CCl,4,training
0.794488047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClCC=CCl,1,training
0.810904281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClCC=CCl,2,training
-0.193820026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClCC=CCl,4,training
0.230448921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClCC=CCl,2,training
0.591064607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClCC=CCl,1,training
-0.026872147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClCC=CCl,3,training
0.113943352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClCC=CCl,2,training
0.710963119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cccc(Cl)c1,2,training
0.45484486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cccc(Cl)c1,4,training
0.863917377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cccc(Cl)c1,1,training
1.012837225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClCCCCl,4,training
1.495544338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClCCCCl,2,training
1.372912003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ClCCCCl,3,training
0.728353782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ccc(Cl)cc1,2,training
0.748188027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ccc(Cl)cc1,1,training
0.63447727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ccc(Cl)cc1,3,training
0.298853077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1ccc(Cl)cc1,4,training
0.698970004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OC(=O)C1(CC1)C(=O)Nc1ccc(Cl)cc1Cl,4,training
0.152288345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,4,training
-0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,4,training
-1.251811973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brc1ccc(Oc2ccccc2)cc1,3,training
-0.920818754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brc1ccc(Oc2ccccc2)cc1,2,training
-0.920818754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brc1ccc(Oc2ccccc2)cc1,1,training
-1.013228266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brc1ccc(Oc2ccccc2)cc1,2,training
-1.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brc1ccc(Oc2ccccc2)cc1,4,training
-0.958607315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brc1ccc(Oc2ccccc2)cc1,4,training
-1.013228266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brc1ccc(Oc2ccccc2)cc1,1,training
-0.431798276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cccc2ccccc12,4,training
-0.236572006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clc1cccc2ccccc12,2,training
0.748188027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCCCCCCCCCO,2,training
0.447158031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nc1nc[nH]n1,4,training
0.643452677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC(C)c1ccc(C)cc1,4,training
-2.017728767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNC(=O)Oc1cccc2ccccc12,4,training
-2.173925197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNC(=O)Oc1cccc2ccccc12,4,training
-1.721246399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNC(=O)Oc1cccc2ccccc12,2,training
-1.677780705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNC(=O)Oc1cccc2ccccc12,1,training
-2.247183569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNC(=O)Oc1cccc2ccccc12,4,training
-2.113509275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNC(=O)Oc1cccc2ccccc12,4,training
